Note,Score_duration,Time-Signature,Movement,Measure,Repeated
A4,0.5,3/4,3,66,1
C♯5,0.25,3/4,3,66,1
B4,0.25,3/4,3,66,1
C♯5,0.5,3/4,3,66,1
A4,0.5,3/4,3,66,1
C♯5,0.5,3/4,3,66,1
E5,0.5,3/4,3,66,1
A♯4,0.5,3/4,3,67,1
E5,0.25,3/4,3,67,1
D♯5,0.25,3/4,3,67,1
E5,0.25,3/4,3,67,1
D♯5,0.25,3/4,3,67,1
E5,0.5,3/4,3,67,1
F♯4,0.5,3/4,3,67,1
E5,0.5,3/4,3,67,1
B4,0.5,3/4,3,68,1
D♯5,0.25,3/4,3,68,1
C♯5,0.25,3/4,3,68,1
D♯5,0.5,3/4,3,68,1
B4,0.5,3/4,3,68,1
D♯5,0.5,3/4,3,68,1
F♯5,0.5,3/4,3,68,1
B4,0.5,3/4,3,69,1
C5,1.0,3/4,3,69,1
A4,0.5,3/4,3,69,1
D5,1.0,3/4,3,69,1
G4,0.5,3/4,3,70,1
A4,1.0,3/4,3,70,1
F♯4,0.5,3/4,3,70,1
B4,1.0,3/4,3,70,1
E4,0.5,3/4,3,71,1
E5,1.0,3/4,3,71,1
B4,0.25,3/4,3,71,1
A4,0.25,3/4,3,71,1
G4,0.5,3/4,3,71,1
F♯4,0.5,3/4,3,71,1
E4,0.5,3/4,3,72,1
E5,0.5,3/4,3,72,1
E4,1.0,3/4,3,72,1
0,1.0,3/4,3,72,1
0,0,0,x,x,.
