Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
B4,441.1791383219955,0.25,4/4,1,1,0
D5,853.0028521825393,0.25,4/4,1,1,0
F♯5,1079.066928854875,1.5,4/4,1,1,0
A4,3155.269982993196,0.25,4/4,1,1,0
C♯5,3474.2138782596367,0.25,4/4,1,1,0
F♯5,3793.157773526077,1.5,4/4,1,1,0
G4,5590.721371882085,0.25,4/4,1,2,0
B4,5932.8852217970525,0.25,4/4,1,2,0
E5,6228.609162414962,1.0,4/4,1,2,0
E♯5,7550.82465277778,0.25,4/4,1,2,0
F♯5,7939.428411989799,0.25,4/4,1,2,0
F♯4,10092.748724489798,1.0,4/4,1,2,0
0,11275.644486961453,1.0,4/4,1,2,0
0,11492.590136054423,0.25,4/4,2,3,0
D5,11546.826548327665,0.125,4/4,2,3,0
C♯5,11609.79579928036,0.125,4/4,2,3,0
D5,11703.230761054416,0.25,4/4,2,3,0
B4,11929.294837726758,0.25,4/4,2,3,0
G5,12155.358914399087,0.25,4/4,2,3,0
B4,12358.203036422903,0.25,4/4,2,3,0
C♯5,12584.267113095231,0.25,4/4,2,3,0
G5,12787.111235119048,0.25,4/4,2,3,0
D5,12989.955357142857,0.25,4/4,2,3,0
F♯5,13169.57952451814,0.125,4/4,2,3,0
E5,13247.781630881524,0.125,4/4,2,3,0
F♯5,13349.20369189343,0.25,4/4,2,3,0
D5,13552.047813917234,0.25,4/4,2,3,0
A5,13754.891935941043,0.25,4/4,2,3,0
C♯5,13957.736057964852,0.25,4/4,2,3,0
D♯5,14137.360225340142,0.25,4/4,2,3,0
A5,14316.98439271542,0.25,4/4,2,3,0
E5,14519.828514739234,0.25,4/4,2,4,0
G5,14745.892591411563,0.125,4/4,2,4,0
F♯5,14847.31465242347,0.125,4/4,2,4,0
G5,14925.516758786855,0.25,4/4,2,4,0
E5,15105.14092616213,0.25,4/4,2,4,0
A♯5,15331.205002834471,0.25,4/4,2,4,0
